
neutro;;premiê ucraniano acusa rússia de "agressão militar sem motivos". o premiê incitou o governo russo a retirar suas tropas da crimeia e a iniciar um diálogo
tristeza;;navio com haitianos naufraga nas antilhas, e 113 são resgatados: dois corpos também foram retirados das águas. cerca de 80 imigrantes estão desaparecidos.
neutro;;atores de peça que mostra jesus gay serão julgados por blasfêmia na grécia. o espetáculo já havia sido suspenso após três semanas de pressão e agressões por parte de fundamentalistas.
raiva;;grupo quebra estacionamento pago do ceagesp um dia após estreia. segundo relato de manifestantes, foram depredadas e incendiadas as cabines de cobrança. imagens da rede globo mostraram ainda um caminhão incendiado
alegria;;barbeiro improvisa salão em abrigo temporário no maranhão: antonio silvano montou barbearia em um dos cômodos do parque de exposições que abriga vítimas da cheia do rio mearim.
neutro;;lula envia mensagens de apoio à família de massa: comunicação foi enviada no domingo, um dia após acidente do piloto. mensagens foram enviadas pela embaixada do brasil na hungria.
desgosto;;manifestantes bloqueiam tráfego na br-040, em luziânia, go. dois protestos por motivos diferentes interditaram os dois sentidos da via. professores em greve e pais de alunos fizeram uma das manifestações.
surpresa;;polonês se queima ao atender ferro de passar em vez de telefone. thomas paczkowski estava distraído com luta de boxe. homem de 32 anos colocou ferro na orelha quando telefone tocou.
tristeza;;cinco jovens são baleados em mg: três atiradores saíram de um carro e foram até as vítimas. crime estaria relacionado a tráfico de drogas, diz polícia.
desgosto;;presos consomem drogas, recebem mulheres e têm trânsito livre no rs. rbs tv obteve imagens exclusivas de saídas de detentos de prisão
neutro;;não é problema meu, diz lula sobre crise do senado: presidente diz que não cabe a ele decidir permanência de sarney na casa. eu não votei para eleger sarney presidente do senado, afirmou em sp.
desgosto;;complexo petroquímico na holanda pega fogo após explosão. ainda não se sabe causa do acidente. explosão ocorreu durante mudança de turno, dizem funcionários.
surpresa;;tabela periódica ganha 112º elemento: elemento superpesado descoberto por cientistas alemães existe apenas por alguns segundos e se desfaz.
neutro;;mais de 3 mil trabalhadores fazem ato em maceió por melhorias no campo. mobilização é parte do 20º grito da terra, que acontece em todo o país. grupo faz passeata no centro e participa de audiência pública na ale.
surpresa;;espanholas oferecem serviço doméstico sexual: trabalho mistura atividades como cozinhar, lavar e passar com atividades eróticas.
tristeza;;morre aos 103 anos elliott carter, premiado compositor de música clássica. o pioneiro compositor de música clássica americano elliott carter, que ganhou dois prêmios pulitzer em uma carreira de quase oito décadas, morreu em nova york, aos 103 anos.
medo;;não dá para sair na rua com esse medo, diz prima de torcedor baleado. caso está sendo tratado com prioridade, diz chefe da polícia civil de pe. lucas lyra foi atingido na frente dos aflitos, após confusão entre torcidas.
desgosto;;juazeiro do norte decreta estado de emergência por causa das chuvas. medida vale por 60 dias, mas pode ser prorrogada por mais 30 dias. seis bairros da cidade tiveram estragos causados pela chuva.
neutro;;governador do df nomeia novo comandante para pm: cúpula da polícia foi exonerada após denúncias de desvio de dinheiro. pm teria pago concessionária por serviços não prestados.
desgosto;;polícia obriga moussavi a deixar cerimônia de luto no irã: manifestantes foram presos, segundo testemunhas. homenagem às vítimas de confrontos era feita em cemitério.
alegria;;síria permitirá mais acesso a ajuda humanitária, diz unicef. governo prometeu melhorias, mas é preciso progredir mais rápido. diretor da unicef se disse animado com conversas com autoridades sírias.
tristeza;;pior tempestade em 60 anos deixa 37 mortos em pequim. uma tempestade deixou 37 mortos em pequim, capital da china, no domingo. de acordo com autoridades locais, cerca de 80 mil pessoas ficaram presas no principal aeroporto da cidade e ruas foram alagadas no que foi considerada a pior enchente em 60 anos.
raiva;;homem que confessou ter matado a marteladas pais, irmã e sobrinho chegou a ir ao velório dos familiares. crime bárbaro marcado pela frieza chocou moradores de penha, no litoral norte de sc.
neutro;;carvalho: aqueles que previram caos vão quebrar a cara. o ministro-chefe da secretaria-geral da presidência da república, gilberto carvalho, afirmou nesta sexta-feira, 14, que "aqueles que previram o caos" no setor elétrico "vão quebrar a cara mais uma vez".
neutro;;secretário de tesouro do eua diz ser cedo para fim de estímulos à economia: timothy geithner participou de encontro de ministros do g8, na itália. para ele, governos devem firmar políticas fiscais mais sustentáveis.
alegria;;queda no preço da gasolina atrai consumidores em campo grande. valor do combustível variou de r$ 2,79 a 3,09 na capital de ms, diz anp. segundo sinpetro, dificuldade na venda é responsável por promoções.
alegria;;chineses testam com sucesso anticoncepcional para homens: injeção de testosterona é eficaz, reversível e não tem fortes efeitos colaterais, dizem pesquisadores.
neutro;;vice-presidente josé alencar é novamente internado em sp: ele viajou de brasília para sp em razão de desconforto abdominal. vice-presidente se submete a exames no hospital sírio-libanês.
neutro;;procurador deseja que tcu investigue todos os atos secretos do senado: marinus marsico quer devolução de recursos e punição aos responsáveis. comissão do senado faz levantamento sobre atos não publicados.
medo;;criatura que ataca cabras e bezerros assusta moradores nos eua. criatura misteriosa ataca, mas não come os animais. cabra perdeu uma das orelhas em um dos ataques registrados.
desgosto;;polícia australiana encontra iate com 200 kg de cocaína e cadáver. um corpo em decomposição e mais de 200 quilos de cocaína foram encontrados em um iate que partiu do equador e naufragou perto de uma ilha do arquipélago de tonga, no pacífico sul.
desgosto;;esgoto a céu aberto incomoda e moradores reclamam em araxá. prefeitura informou que notificou a copasa e aguarda parecer. copasa afirma que problema não é de responsabilidade do órgão.
alegria;;google diz estar próximo de energia renovável mais barata que carvão: em 2007, empresa anunciou que conduziria pesquisas nesse sentido. especialista afirma que houve progresso nos últimos nove meses.
neutro;;dustin hoffman será pai de paul giamatti em filme: ator veterano protagonizará drama policial barneys version. projeto será dirigido por richard j. lewis e filmado em roma.
neutro;;embaixador francês chega ao rio para encontro com famílias de vítimas: pierre-jean vandoorne conversará com parentes e autoridades em hotel. ele deve seguir ainda neste sábado (13) para recife.
tristeza;;morre vítima de estupro coletivo na índia. estudante de medicina de 23 anos foi estuprada por quase uma hora. caso chocou o país e gerou protestos.
desgosto;;no recife, bompreço de boa viagem é interditado pela vigilância sanitária. supermercado na av. conselheiro aguiar ficará cinco dias fechado. rm express, em setúbal, foi notificado e teve setores interditados.
surpresa;;rabino pede boicote a lojas que expõem manequins com roupas de banho: manifesto aconteceu na cidade israelense de tiberias. ‘os manequins são fotografias obscenas’, afirmou.
tristeza;;morre ahmed kabbah, ex-presidente de serra leoa que pôs fim a guerra. o ex-governante morreu em sua residência em freetown aos 82 anos. kabbah foi eleito presidente nas eleições de 1996.
neutro;;lula vai a genebra para participar de reuniões da onu e da oit: ele se encontrará com sarkozy pela primeira vez após acidente do voo 447. na terça, lula segue para a rússia, onde se reúne com líderes dos brics.
alegria;;jornalista irano-americana roxana saberi chega a viena: vou passar alguns dias em viena, pois é um lugar tranquilo, disse. saberi estava com seu pai, sua mãe e seu irmão.
tristeza;;deslizamentos deixam três mortos em al: em coqueiro seco, adolescente dormia em casa atingida por barreira. mãe e filho foram vítimas da chuva em maceió.
surpresa;;pescador é flagrado carregando peixe enorme em cidade do iêmen. cena ocorreu na cidade portuária de aden. imagem foi feita pelo fotógrafo khaled abdullah.
tristeza;;boletim médico indica piora no estado de saúde de oscar niemeyer. internado desde o dia 2 de novembro, oscar niemeyer apresentou piora neste sábado.
alegria;;cinco bairros de porto alegre terão palco com telões durante a copa. festas simultâneas serão realizadas em dias de jogos da seleção brasileira. são eles: bom jesus, lomba do pinheiro, restiga, rubem berta e cruzeiro.
neutro;;itália põe à venda seus palácios para reduzir a dívida pública. as grandes empresas, fundações de arte ou fundos de investimento que queiram desfrutar de uma bela vista para os canais de veneza ou no prestigioso bairro da moda de milão podem considerar aberta a temporada de compras.
neutro;;arquiteto projeta muro para conter expansão do deserto do saara: obra teria 6 mil quilômetros e tentaria evitar desertificação, fenômeno que ameaça 2 bilhões de pessoas segundo a onu.
surpresa;;cavalo faz pegadinha ao surgir em estábulo e quase morde funcionário. homem passava com baldes dágua em pista de corrida em indiana (eua). animal surgiu e quase deu mordida do homem, que acabou caindo no chão.
neutro;;nanopartículas afetam desenvolvimento cerebral de camundongos: pesquisadores japoneses detectaram disfunções neurológicas. doenças associadas a genes afetados incluem autismo e alzheimer.
tristeza;;duplo atentado suicida contra igreja deixa 11 mortos na nigéria. onze pessoas foram mortas e trinta ficaram feridas em um duplo atentado suicida que destruiu este domingo uma igreja cristã numa cidade do norte da nigéria, informou o exército.
raiva;;felipão se irrita com pergunta de repórter e abandona coletiva de imprensa. o treinador se irritou ao ser questionado sobre um possível pedido de demissão em caso de insucesso na copa das confederações.
neutro;;chávez anuncia que vai congelar relações com a colômbia: presidente da venezuela ordenou a saída de seu embaixador em bogotá. o caso do armamento sueco aumentou a tensão entre os países.
medo;;nova gripe já matou 816 pelo mundo, diz organização mundial da saúde: novo balanço mostra mais de 134 mil contaminados pelo h1n1. doença chega a pontos remotos do planeta, segundo agência da onu.
desgosto;;pm de patos de minas prende mais cinco suspeitos de explodirem caixas. crime ocorreu na manhã desta sexta-feira (14) e três já haviam sido presos. segundo pm, quadrilha é de uberlândia.
alegria;;homem-faixa ensina a idosos jeito certo de atravessar ruas de vitória: idosos participam de palestras sobre segurança no trânsito. projeto pretende reduzir número de atropelamentos na cidade.
desgosto;;protesto de moradores bloqueia acesso a subaúma. uma manifestação na linha verde, organizada por moradores do povoado de sítio novo, em subaúma, na região do litoral norte, deixa a via bloqueada próximo ao acesso do município, na ba-099, na manhã desta sexta-feira, 14.
alegria;;conclave surpreende ao escolher um papa argentino. após cinco reuniões, conclave chega ao fim e cardeais escolhem jorge mario bergoglio como novo líder católico.
medo;;grupo armado faz 30 funcionários do governo de reféns no norte do mali. funcionários são mantidos como reféns no edifício do governo de kidal. pelo menos seis militares teriam morrido, segundo as autoridades locais.
neutro;;gerdau defende aumento do investimento público no brasil: empresário participa de evento sobre competitividade em brasília. segundo ele, governo deve investir pelo menos 10% do pib.
neutro;;em santa catarina, a maioria das escolas tem aulas normalmente: rede bom jesus adiou o fim das férias de julho por causa da gripe. aulas na udesc começaram na segunda para cerca de 10 mil alunos.
neutro;;economia britânica deve retomar crescimento este ano, diz ministro: alistair darling diz, porém, que é cedo para retirada de estímulos. para ele, situação de outros países e preço do petróleo pedem cautela.
medo;;animais soltos em rodovias aumentam riscos de acidentes. prf afirma ter projeto em parceria com aged para encaminhar os animais. na última quinta-feira, um acidente provocou a morte de duas pessoas.
tristeza;;pistorius matou namorada ao atirar através da porta do banheiro. reeva correu para o banheiro para se proteger, porém, pistorius atirou três vezes do lado de fora. os disparos acertaram a cabeça e a mão da namorada
medo;;bandidos invadem apartamento e fazem reféns. bandidos armados invadiram um apartamento na madrugada desta quarta-feira e fizeram moradores reféns no bairro castelo, na região da pampulha em belo horizonte.
desgosto;;suspeito de atirar em museu judaico recusa extradição para a bélgica. francês mehdi nemmouche, de 29 anos, foi preso na sexta, em marselha. ataque no dia 24 de maio matou quatro pessoas em museu de bruxelas.
neutro;;manaus deve receber a exposição amazônia, ciclos de modernidade. mostra ocupará salas do centro cultural palácio da justiça, no centro. temporada na capital deve ir de 5 de junho a 3 de agosto.
surpresa;;cliente acha dente em linguiça comprada em mercado britânico. caso ocorreu em supermercado da rede tesco. lauren gooch achou objeto enquanto preparava prato.
neutro;;christiane torloni propõe vigília pela amazônia no senado: atriz reuniu-se com deputados e senadores nesta terça-feira (5). ela quer que vigília dure a noite toda no plenário.
desgosto;;aparentemente seguro, beisebol provoca várias contusões: levantamento foi conduzido por pesquisadores nos estados unidos. em 13 anos, 1,5 milhão de menores foram ao ps por conta dele.
desgosto;;aluna cria falso alarme de bomba para cancelar formatura nos eua. jovem não queria que pais descobrissem que ela não iria se formar. ela foi presa sob fiança de us$ 10 mil.
tristeza;;acidente deixa 2 mortos e 51 feridos no texas. o desastre ocorreu no feriado de ação de graças, quando milhões de norte-americanos pegam as estradas e viajam.
medo;;diques resistiram às inundações, mas sérvia teme novas enchentes. balcãs seguem mobilizados por medo de novas inundações do rio sava. na bósnia, mais de 100 mil pessoas tiveram que deixar suas casas.
alegria;;alto consumo de laticínios na infância aumenta expectativa de vida, diz estudo: pesquisa encontrou, 65 anos depois, crianças que haviam sido alvo de estudo nos anos 30.
raiva;;apresentador admite ter abusado sexualmente de 14 meninas. o apresentador de tv britânico stuart hall, 83, admitiu ter abusado sexualmente de 14 meninas de 9 e 17 anos de idade, entre 1967 e 1985.
medo;;funcionários da gol passam a usar máscaras em aeroportos: medida é usada como forma de prevenção contra a gripe suína. segundo o ministério da saúde, há quatro casos suspeitos no país.
desgosto;;trabalhadores da limpeza pública podem entrar em greve a partir de 3ª. serviços de coleta de lixo, varrição de ruas e roçadas podem ser afetados. negociações estão em andamento e última tentativa de acordo ocorre na 2ª feira
neutro;;senado divulga novos integrantes do conselho de ética: grupo vai analisar representações por quebra de decoro contra sarney. somente a bancada do pt ainda não indicou quem fará parte do conselho.
tristeza;;atentados com carro-bomba matam ao menos 17 pessoas no iraque. explosões ocorreram em taji, mahmudiyah, shula e diyala. miliciano anti-al-qaeda morreu em ataques de bomba.
neutro;;pmdb fará representação contra virgílio, diz renan calheiros: líder do pmdb diz que medida será feita na próxima semana. é uma retaliação à representações feitas pelo psdb contra sarney.
neutro;;promotoria prepara denúncia contra máfia do iss. a denúncia contra a quadrilha de fiscais da secretaria municipal de finanças que recebia propina para permitir que empresas sonegassem o imposto sobre serviços (iss) está sendo redigida pelo ministério público estadual.
surpresa;;homem é flagrado viajando em panela gigante na índia. um homem foi flagrado nesta sexta-feira (8) viajando dentro de uma panela enorme que era transportada por um triciclo em uma estrada movimentada na cidade de ahmedabad, na índia.
neutro;;exposição na califórnia mostra fotos inéditas de obama calouro: imagens foram feitas por colega quando atual presidente era estudante. algumas já haviam sido publicadas pela revista time.
neutro;;governo da china promete pulso firme contra corrupção e poluição. primeiro-ministro do país, li keqiang, concedeu coletiva nesta quinta-feira. segundo ele, país precisa de medidas mais duras para combater poluição.
neutro;;ba-099 é liberada após bloqueio de manifestantes. o trecho de subaúma da ba-099, no litoral norte, foi liberada nesta sexta-feira, 14, depois de ter sido interditada parte da manhã por moradores do povoado de sítio novo.
neutro;;lula sanciona lei sobre transparência nos gastos públicos: projeto prevê divulgação em tempo real de união, estados e municípios. prazo para adaptação vai de um a quatro anos.
desgosto;;professor se nega a dar aula para aluno com deficiência auditiva: governo do paraná abrirá edital para contratar tradutor. secretaria diz que tem 398 tradutores de libras na rede.
neutro;;secretário de meio ambiente do pará deixa cargo, confirma governo: saída não tem relação com caso de fraude na sema, diz assessoria. governo admitiu irregularidade em sistema de comércio de madeira.
medo;;madrugada de combates em damasco. os bairros do sul da capital síria foram bombardeados neste sábado pelas forças do regime e durante a noite foram registrados combates na província de damasco, região onde os confrontos se concentram agora, informou uma ong síria e militantes.
surpresa;;jovem é flagrado com celular escondido no reto em cadeia nos eua. aparelho foi descoberto após detento passar por scanner corporal. anthony alvey, de 22 anos, foi levado para hospital para retirar celular.
neutro;;fim de semana deve ter temperatura baixa na maior parte do país: segundo cptec/inpe, sudeste terá tempo nublado, inclusive no litoral. temperatura no sul continuará baixa, principalmente na região serrana.
tristeza;;bebida alcoólica caseira mata 16 na indonésia: outras 14 pessoas foram hospitalizadas em bali. mortes foram provocadas por hemorragia interna, diz médico.
desgosto;;professores cruzam os braços por 24h e promovem manifestação no piauí. categoria elabora ofício com 11 itens para ser entregue ao governador. servidores reivindicam reajuste salarial de administrativo e plano de carreira.
alegria;;japoneses criam macaquinho transgênico que brilha no escuro: sagui ou mico-estrela é espécie de primata comum em todo o brasil. interesse é usar animais como modelos para entender doenças humanas.
desgosto;;traficantes de drogas são presos em registro, no vale do ribeira, sp. porções de maconha, cocaína e pedras de crack foram encontradas. jovens foram encontrados no bairro vila nova, nesta sexta-feira (14).
alegria;;música ajuda desenvolvimento de bebês prematuros, diz estudo: pesquisa canadense sugere que música reduz dores e estimula alimentação oral.
neutro;;dem protocola no tcu pedido de análise do acordo brasil-paraguai sobre itaipu: representação é assinada pelo deputado paulo bornhausen (sc). partido pede uma minuciosa análise dos termos do pacto.
desgosto;;polícia apreende 842 kg de maconha escondidos embaixo de sucata: droga foi encontrada em fiscalização, na região de ponta porã (ms). motorista disse que levaria produto até são paulo.
surpresa;;papai noel é demitido por não deixar crianças sentarem em seu colo. shopping em maine, nos eua, dispensou o homem mal humorado. bom velhinho foi acusado de ser rude com pais e crianças.
neutro;;parlamento ucraniano aprova criação de força de defesa. nova guarda nacional será formada por 60 mil voluntários. sua missão será a segurança interna e proteção das fronteiras.
desgosto;;china isola mexicanos por temor da gripe, diz embaixada: decisão causou crise diplomática entre os dois países. méxico definiu ação como discriminatória e sem fundamento.
alegria;;mais três países conseguem limitar o tracoma, que causa cegueira: gana, méxico e arábia saudita controlam infecção causada por inseto. mas 40 milhões de pessoas de mais de 50 países ainda estão em risco.
medo;;terremoto de magnitude 6,3 atinge o japão. epicentro lozalizou-se a 13 km ao norte da cidade de kunisaki-shi. até o momento não há informaçõs de possíveis danos ou vítimas.
neutro;;em um ano, cem mil jovens recorrem a cirurgia plástica: adolescentes de 14 a 18 anos são 13% dos pacientes de estética. médicos dizem que é necessário redobrar cuidados nesses casos.
neutro;;perto da concordata, gm já é chamada de governo motors: plano do tesouro dos eua prevê controle de 70% da montadora. governo planeja injetar mais us$ 50 bilhões para viabilizar a empresa.
neutro;;lula critica gestões anteriores e diz que governo deve agir como uma mãe: ele chamou prouni, programa de bolsa para estudantes, de milagre. afirmou ainda que no governo é proibido dizer que educação é gasto.
neutro;;agência de risco rebaixa notas de crédito de tam e gol: fitch teme que queda da demanda afete resultado das companhias. as classificações de ambas as empresas têm perspectivas negativas.
neutro;;mantega se reunirá com secretário do tesouro dos eua. o ministro da fazenda, guido mantega, se reunirá com o secretário do tesouro dos estados unidos, jacob lew, na próxima segunda-feira, às 18h, em são paulo.
tristeza;;ciclista atropela duas pessoas e morre no rs: acidente aconteceu no fim da noite desta segunda-feira. pessoas atropeladas sofreram ferimentos leves, segundo a polícia.
alegria;;cabaceiras do paraguaçu recebe programação festiva a castro alves. esta sexta-feira (14) marca os 167 anos do poeta abolicionista baiano. programação é realizada em local onde artista morou no recôncavo da ba.
neutro;;fiat quer adquirir atividades da gm na américa latina, diz agência: negociações já começaram, informou uma fonte à agência afp. o porta-voz da montadora italiana se recusou a comentar a informação.
tristeza;;mãe e padrasto matam criança de 6 anos por espancamento no paraná. vani de fátima trates, 26, grávida de oito meses, e o padrasto gilmar de lima, 22, confessaram o crime.
neutro;;áfrica espera apoio de obama para desenvolvimento regional. ao parabenizar hoje (7) o presidente reeleito dos estados unidos, barack obama, o presidente da áfrica do sul, jacob zuma, apelou para que ele mantenha o apoio ao desenvolvimento do continente africano.
tristeza;;atentado suicida contra veículo da polícia deixa 7 mortos no paquistão. sete civis morreram e 12 pessoas ficaram feridas nesta sexta-feira em um atentado suicida contra um furgão da polícia na cidade de peshawar, no noroeste do paquistão, informou à agência efe uma fonte policial.
medo;;australiana acha 7 cobras venenosas no armário do filho de três anos. caso ocorreu em townsville, na austrália. menino achou ovos no jardim e os guardou no guarda-roupa.
neutro;;lula sanciona lei que regulamenta profissão de motoboy e mototaxista: para ministro, governo não pode fechar os olhos para a atividade. profissionais terão que passar por curso específico.
neutro;;hamilton minimiza falha e comemora liderança em treino. o primeiro dia de treinos em melbourne, na preparação para a abertura do mundial de fórmula 1, foi de altos e baixos para lewis hamilton.
neutro;;após 19 anos, representantes do setor produtivo abandonam codefat: representante do cns foi escolhido para presidência do codefat. cni, cna, cnc e consif discordaram e abandonaram o conselho.
neutro;;críticos de mudanças na poupança estavam com collor no confisco, diz lula: tenho muita pena de país que tem oposição que perdeu o discurso disse. o presidente afirmou que grandes investidores devem aplicar na produção.
tristeza;;madrugada na grande são paulo tem 15 mortos e 23 feridos. entre a noite de sábado e a madrugada deste domingo, 15 pessoas foram assassinadas, sendo 14 delas a tiros e uma esfaqueada.
alegria;;china inaugura restaurante com 20 robôs como garçons e cozinheiros. robôs têm a inteligência de uma criança de três ou quatro anos. eles estão preparados para cozinhar, entregar pedidos e levar menus.
surpresa;;chinês fica preso na coreia do sul após filho rabiscar seu passaporte. menino de 4 anos fez desenhos em todo o documento. homem foi impedido de viajar pelas autoridades no aeroporto.
neutro;;goleiro weverton elogia defesa atleticana após vitória no peru. setor era foco de preocupação por causa da lesão de manoel durante a semana e o retorno de cleberson após período de afastamento
tristeza;;adolescente de 15 anos que estava sumida é achada morta em manaus: segundo a polícia, vítima saiu de casa para ir à escola e não voltou. menina foi encontrada degolada e com sinais de violência sexual.
neutro;;japão tem pior queda em venda de automóveis desde 1968: número de veículos vendidos no japão caiu 28,6% em abril. foram negociados 166.365 veículos, contra 232.993 um anos antes.
tristeza;;homicídio em boate de ro está ligado a gangues da internet, diz delegada. suspeito está foragido e integrava grupo que se articula pelas redes sociais. menor foi morto com um tiro em frente a casa noturna de porto velho.
tristeza;;atentado contra base da otan deixa dois mortos no afeganistão. suicida explodiu carro quando comboio entrava na base em kandahar. mortos são civis; outras 19 pessoas ficaram feridas.
tristeza;;mãe atira bebê de sete meses de sacada de prédio e tenta fazer o mesmo com a filha de dois anos. presa por atirar a filha de sete meses da sacada de um prédio e tentar fazer o mesmo com a filha de dois anos em bento gonçalves, na serra gaúcha, a mãe disse à polícia que tomou essa atitude para salvar as crianças dos cachorros.
tristeza;;mãe suspeita de agredir filha de 12 anos a pauladas é presa em teresina. criança teve traumatismo craniano e está internada, diz polícia. enfermeira que atendeu a menina denunciou o caso.
alegria;;com financiamento coletivo, brasileira reforma orfanato na áfrica. renata galvão colocou projeto em site de financiamento no ano passado. com 200% da meta atingida, orfanato da mama sylvia agora é de concreto.
tristeza;;mais de 300 pessoas morreram na síria em apenas um dia. a violência na síria provocou a morte de mais de 300 pessoas ontem (19) no país, segundo organizações não governamentais (ongs), incluindo o chefe da segurança nacional, hicham ikhtiar
tristeza;;gaza é alvo de novos ataques israelenses. os bombardeios aéreos e marítimos prosseguiam contra o território palestino, enquanto centenas de palestinos participavam nesta manhã em gaza dos funerais de nove integrantes da mesma família, todos mortos na véspera em um ataque israelense contra a sua casa.
medo;;agente é feito refém na penitenciária central do estado. ao todo, 15 presos renderam o profissional por volta das 12h30 deta sexta-feira. detentos pedem a transferência para outra unidade do complexo penitenciário
neutro;;em entrevista, dilma diz que não discute sentenças do mensalão. a presidenta dilma rousseff disse em entrevista ao jornal espanhol "el país", publicada neste domingo, que acata as sentenças do stf (supremo tribunal federal) no julgamento do mensalão, mas ponderou que ninguém está "acima dos erros".
tristeza;;comerciante desaparece após roubo no df: ênio souza, de 73 anos, está desaparecido desde o dia 23 de abril. suspeita mais forte é de assaltado seguido de sequestro, diz polícia.
tristeza;;número de mortos em protestos na venezuela chega a 28 mortos. segundo procuradora-geral do país, outras 365 pessoas ficaram feridas. venezuela vive há um mês onda de manifestações contra a insegurança.
tristeza;;méxico tem mais quatro mortes em pacientes da nova gripe: número de mortos eleva-se a 89, diz ministério da saúde. só uma minoria de casos é recente, segundo o governo.
surpresa;;rapaz é preso após fazer ameaça de bomba por não conseguir sanduíche. thomas rupnik pediu lanche em centro comunitário em sheboygan (eua). após ter pedido negado, rapaz disse que iria explodir o local.
tristeza;;vírus da nova gripe ainda afeta mais as crianças, diz agência da onu: mas número de casos cresce entre idosos, segundo a oms. agência reafirma que a vacina deve estar pronta para uso em setembro.
alegria;;governo anuncia liberação de r$ 15 bilhões para a agricultura familiar: valor será para a safra 2009/2010, diz ministro do desenvolvimento agrário. deve ser criado também um seguro para investimento.
tristeza;;engavetamento atingiu pelo menos 140 carros nos eua. episódio ocorreu no texas, nesta quinta-feira, e deixou duas pessoas mortas, além de 80 feridos, 10 deles em estado.
medo;;passageiros temem assaltos durante viagens de ônibus no paraná. rota da pr-317 e br-158 no sentido oeste viraram alvo de assaltantes
alegria;;brasileiro fica em 28º na paralimpíada de sochi. andré cintra, paulistano de 34 anos, tornou-se, nesta sexta-feira, o segundo brasileiro a participar de uma prova de jogos paralímpicos de inverno.
tristeza;;ambulante tem mal súbito e morre no mineirão: médico legista crê em enfarto fulminante. homem vendia camisas do lado de fora do estádio.
tristeza;;rapaz de 23 anos é baleado na cabeça em vila velha: jovem permanece internado em estado grave em hospital da cidade. tiroteio teria ocorrido próximo a boate, segundo a polícia.
tristeza;;caso de racismo merecia pena mais forte, diz árbitro. por causa das injúrias raciais contra márcio chagas da silva, esportivo perdeu cinco mandos de campo e recebeu uma multa de r$ 30 mil
tristeza;;frio faz gripe suína se espalhar por países vizinhos ao brasil: chile registra mais de mil casos da doença; na argentina, 127 foram confirmados nesta sexta-feira.
neutro;;deputado diz ter 191 assinaturas em pec do terceiro mandato: jackson barreto (pmdb-se) deseja protocolar projeto nesta quinta-feira. para valer para 2010, proposta precisa ser votada até o final de setembro.
neutro;;fundação sarney critica intervenção do ministério público: presidente em exercício diz que é de se estranhar reprovação das contas. procedimento é administrativo e não é condenação, diz fundação.
tristeza;;mortos em explosão e desabamento de prédios em ny sobem para 8. pelo menos 69 pessoas ficaram feridas, informaram as autoridades. prefeito descreveu o fato como uma "tragédia da pior classe".
alegria;;poetas cuiabanos são homenageados com declamações no dia da poesia. evento será realizado no centro histórico de cuiabá nesta sexta-feira (14). programação contará com apresentações de músicas e comidas típicas.
neutro;;álvaro dias anuncia cpi paralela da petrobras: psdb pretende levar denúncias direto ao ministério público. intenção é reagir a possível domínio do governo sobre a investigação.
neutro;;prefeitura de sp proíbe táxis nos corredores de ônibus. atendendo a uma solicitação feita pelo ministério público estadual, a prefeitura de são paulo decidiu proibir de vez os táxis de circularem nos corredores de ônibus da cidade nos horários de pico.
surpresa;;cães aprendem a dirigir na nova zelândia. as aulas para os fazem parte de uma campanha da sociedade para prevenção da crueldade contra animais do país. o objetivo da brincadeira é encontrar novos lares para cachorros abandonados, mostrando o quanto eles podem ser inteligentes.
tristeza;;acusado de matar menina de 5 anos diz não lembrar onde está o corpo. britânico mark bridger é acusado de assassinar april jones, de 5 anos.
neutro;;megainvestidor warren buffett vira boneco nos eua: brinquedos foram distribuídos a torcedores do omaha royals. bilionário também é um dos principais donos do time.
surpresa;;americano é notificado por andar de camelo e atrapalhar o trânsito. cena ocorreu em park city, no estado americano de utah. jason andreozzi estava distribuindo panfletos para promover filme.
medo;;anvisa vai fazer triagem em ônibus provenientes de países sul-americanos: até agora, controle era feito apenas em portos e aeroportos. governo decidiu controlar fronteira após caso confirmado na colômbia.
tristeza;;violentos combates e bombardeios continuam na síria. após uma noite de combates, qadam e tadamun, dois bairros pobres do sul de damasco onde os rebeldes tentam tomar a capital, continuavam sendo palco de enfrentamentos e disparos.
neutro;;fábio ferrario deixa o cargo de procurador-geral da ale de alagoas. advogado pediu exoneração do cargo para atuar na defesa de políticos. decisão deve sair no diário do oficial no início da próxima semana.
tristeza;;tornados na polônia deixam um morto e dez feridos. uma estranha onda de tornados de verão devastou as regiões norte e oeste da polônia, causando a morte de pelo menos uma pessoa e ferindo outras dez.
tristeza;;motociclista foge após causar acidente em boa vista, diz polícia. duas pessoas ficaram feridas no acidente de trânsito neste domingo 
tristeza;;acidente de helicóptero deixa 4 mortos na inglaterra. um acidente de helicóptero causou a morte de quatro pessoas ontem à noite no condado de norfolk, no leste da inglaterra, informou nesta sexta-feira a polícia.
neutro;;tesouro nacional capta mais us$ 25 milhões no mercado asiático: na quarta, foi anunciada emissão de us$ 500 mi nos eua e europa. oferta foi estendida ao mercado asiático na madrugada desta quinta.
tristeza;;teto de igreja cai e mata uma pessoa em carmo do cajuru, mg. estrutura metálica atingiu duas pessoas; ferido foi evado para clínica. existe a possibilidade de vítimas serem trabalhadores da obra.
neutro;;definição sobre candidatura de ciro ao governo de sp pode sair até mês que vem: psb quer definir situação eleitoral nos estados até o final de agosto. segundo cúpula do partido, pesquisas animam ciro gomes e o psb.
